language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
gbm,Garhwali,Digital Humanities,डिजिटल ह्युमेनिटीज,130.0,1775525434.0,stop,gpt-4o-2024-08-06,132.0,262.0,"The translation uses the term ""डिजिटल ह्युमेनिटीज,"" which retains the original English term in transliterated form, as there is no direct equivalent in Garhwali. This approach aligns with common practices in academic contexts where specialized terms from English, especially in emerging and globally relevant fields like Digital Humanities, are often adopted into other languages with minimal changes. The transliteration ensures comprehensibility among Garhwali speakers who are familiar with such terminology through English medium academics and retains scholarly and cultural context.",,,,2026-04-07 02:30:36,True,,True,,True,,False,डिजिटल मानवविज्ञान,"{
  ""translated_term"": ""डिजिटल मानवविज्ञान"",
  ""translation_rationale"": ""To translate the term 'Digital Humanities' into Garhwali, I considered scholarly accuracy by retaining the core meaning of the term. The word \""digital\"" remains unchanged as it is a direct loanword from English that has been widely adopted in Hindi and other Indian languages for academic purposes.

The word \""Humanities\"" was translated into Garhwali as \""मानवविज्ञान\"", where \""मानव\"" (maanav) means 'human' or 'people', and \""विज्ञान\"" (vigyaan) means 'science' or 'study'. This translation maintains the equivalence of meaning between the original English term and its Garhwali equivalent.

In terms of cultural equivalence, I have chosen to use a direct loanword for \""digital\"", which is commonly used in Indian languages, rather than attempting to create a neologism. This approach allows for clear communication among scholars across linguistic and cultural boundaries. 

The translation adheres to academic conventions in Garhwali by using a combination of Sanskrit-derived words (\""मानवविज्ञान\"") that are widely accepted in academic and literary contexts.""
}",2026-04-07T01:21:06.49624Z,stop,253.0,4166742541.0,[],85185875.0,llama3.1,135.0,377029708.0,4701080292.0,,"To translate the term 'Digital Humanities' into Garhwali, I considered scholarly accuracy by retaining the core meaning of the term. The word ""digital"" remains unchanged as it is a direct loanword from English that has been widely adopted in Hindi and other Indian languages for academic purposes.

The word ""Humanities"" was translated into Garhwali as ""मानवविज्ञान"", where ""मानव"" (maanav) means 'human' or 'people', and ""विज्ञान"" (vigyaan) means 'science' or 'study'. This translation maintains the equivalence of meaning between the original English term and its Garhwali equivalent.

In terms of cultural equivalence, I have chosen to use a direct loanword for ""digital"", which is commonly used in Indian languages, rather than attempting to create a neologism. This approach allows for clear communication among scholars across linguistic and cultural boundaries. 

The translation adheres to academic conventions in Garhwali by using a combination of Sanskrit-derived words (""मानवविज्ञान"") that are widely accepted in academic and literary contexts.",False
gan,Gan Chinese,Digital Humanities,数字人文学,116.0,1775525431.0,stop,gpt-4o-2024-08-06,128.0,244.0,"The term ""数字人文学"" accurately reflects the English term ""Digital Humanities"" by using ""数字"" for ""digital,"" which is commonly understood in both scholarly and everyday contexts as referring to technologies involving numbers or digital processes. ""人文学"" captures the essence of ""Humanities,"" referring to the study of human culture. This translation respects the academic conventions and language structure found in Chinese scholarly literature and provides cultural equivalence by aligning with how similar terms are structured in academic discussions.",,,,2026-04-07 02:30:33,True,,True,,True,,False,Ging5 Fung1 Ging6 Goi3,"{
  ""translated_term"": ""Ging5 Fung1 Ging6 Goi3"",
  ""translation_rationale"": ""I translated the term 'Digital Humanities' into Gan Chinese as follows:

The term 'Digital Humanities' is a composite concept that combines technology and humanities. To convey this meaning in Gan Chinese, I used the following terms:

* 'Ging5' (dìng) - This character conveys the idea of digital or electronic.
* 'Fung1' (rénxué) - This term refers to humanistic studies or humanities, emphasizing the focus on human culture and experience.
* 'Ging6' (jìdiànmíng) - Although not a direct translation of 'digital', this character is used in other languages to convey the idea of digital technology. In Gan Chinese, it conveys a sense of modernity and technological advancement.
* 'Goi3' (xuéyán) - This term means study or discipline, signifying that Digital Humanities is an academic field.

In combination, these characters accurately translate the concept of Digital Humanities into Gan Chinese while maintaining cultural equivalence. The translation adheres to scholarly accuracy and follows standard academic conventions in Gan Chinese.""
}",2026-04-07T01:20:59.775365Z,stop,249.0,3330291845.0,[],86913458.0,llama3.1,131.0,373306416.0,3861677791.0,,"I translated the term 'Digital Humanities' into Gan Chinese as follows:

The term 'Digital Humanities' is a composite concept that combines technology and humanities. To convey this meaning in Gan Chinese, I used the following terms:

* 'Ging5' (dìng) - This character conveys the idea of digital or electronic.
* 'Fung1' (rénxué) - This term refers to humanistic studies or humanities, emphasizing the focus on human culture and experience.
* 'Ging6' (jìdiànmíng) - Although not a direct translation of 'digital', this character is used in other languages to convey the idea of digital technology. In Gan Chinese, it conveys a sense of modernity and technological advancement.
* 'Goi3' (xuéyán) - This term means study or discipline, signifying that Digital Humanities is an academic field.

In combination, these characters accurately translate the concept of Digital Humanities into Gan Chinese while maintaining cultural equivalence. The translation adheres to scholarly accuracy and follows standard academic conventions in Gan Chinese.",False
fur,Friulian,Digital Humanities,Umanitâts Digitâls,126.0,1775525429.0,stop,gpt-4o-2024-08-06,131.0,257.0,"The term ""Digital Humanities"" in Friulian is translated as ""Umanitâts Digitâls"". This translation is accurate as ""umanitâts"" represents ""humanities"", maintaining the academic nuance of the study of human culture, and ""digitâls"" refers to ""digital"", indicating the use of digital tools and methods. This translation respects cultural equivalence by incorporating familiar linguistic structures present in Friulian academic discourse and adheres to academic conventions common in the translation of technical and scholarly terminology.",,,,2026-04-07 02:30:30,False,Lis siencis umanis digjitâls,True,,True,,False,Umanità Cibernetiche,"{
""translated_term"": ""Umanità Cibernetiche"",
""translation_rationale"": ""I chose the term 'Umanità Cibernetiche' as it directly translates to Digital Humanities, maintaining scholarly accuracy. In Friulian, '-ità' is a suffix indicating a field of study or concept (e.g., scolastichità for scholarship), and 'Cibernetiche' corresponds to digital in terms of technology and computer science. This translation ensures cultural equivalence by using a term that reflects the core idea of Digital Humanities as an interdisciplinary field that combines humanities disciplines with digital methods and tools.""
}",2026-04-07T01:20:53.891982Z,stop,126.0,1514347628.0,[],78989500.0,llama3.1,134.0,377209042.0,2006376042.0,,"I chose the term 'Umanità Cibernetiche' as it directly translates to Digital Humanities, maintaining scholarly accuracy. In Friulian, '-ità' is a suffix indicating a field of study or concept (e.g., scolastichità for scholarship), and 'Cibernetiche' corresponds to digital in terms of technology and computer science. This translation ensures cultural equivalence by using a term that reflects the core idea of Digital Humanities as an interdisciplinary field that combines humanities disciplines with digital methods and tools.",False
frp,Arpitan / Franco-Provençal,Digital Humanities,Humanitâts Numeriques,134.0,1775525426.0,stop,gpt-4o-2024-08-06,150.0,284.0,"The term ""Digital Humanities"" is translated as ""Humanitâts Numeriques"" in Arpitan/Franco-Provençal. ""Humanitâts"" is the equivalent of ""Humanities,"" which reflects the study of human culture, a central concept in both academic and cultural contexts. ""Numeriques"" captures the notion of the digital or numerical, relevant to the field's focus on computational methods in the humanities. This translation maintains scholarly accuracy and cultural equivalence by using terms that are comprehensible within academic discussions in the Arpitan-speaking community.",,,,2026-04-07 02:30:28,True,,True,,True,,False,Sciences digitaues de l'umanité,"{
  ""translated_term"": ""Sciences digitaues de l'umanité"",
  ""translation_rationale"": ""I have chosen to translate \""Digital Humanities\"" as \""Sciences digitaues de l'umanité\"", following the pattern of French, which is the closest language to Arpitan/Franco-Provençal. The term \""Sciences\"" is commonly used in academic contexts to refer to a field of study or discipline, and \""digitaues\"" reflects the incorporation of digital methods and tools in the field. \""De l'umanité\"" indicates that it pertains to human studies, mirroring the original English term's emphasis on humanities.""
}",2026-04-07T01:20:49.861374Z,stop,139.0,1688705374.0,[],78075000.0,llama3.1,156.0,383288083.0,2189285041.0,,"I have chosen to translate ""Digital Humanities"" as ""Sciences digitaues de l'umanité"", following the pattern of French, which is the closest language to Arpitan/Franco-Provençal. The term ""Sciences"" is commonly used in academic contexts to refer to a field of study or discipline, and ""digitaues"" reflects the incorporation of digital methods and tools in the field. ""De l'umanité"" indicates that it pertains to human studies, mirroring the original English term's emphasis on humanities.",False
fiu-vro,Võro,Digital Humanities,Digitaalsõt humanitaartiedüsõq,135.0,1775525423.0,stop,gpt-4o-2024-08-06,131.0,266.0,"The translation ""Digitaalsõt humanitaartiedüsõq"" is scholarly accurate as it incorporates the Võro term ""digitaalsõt,"" which translates to ""digital,"" directly capturing the technological aspect. The word ""humanitaartiedüsõq"" refers to ""humanities,"" aligning with academic and cultural understanding in Võro for disciplines concerned with human culture and society. The translation respects Võro academic conventions by maintaining the structure and integrity of both primary elements: ""digital"" and ""humanities.""",,,,2026-04-07 02:30:25,True,,True,,True,,False,Hüsteekaadreede digitaalne humanism,"{
  ""translated_term"": ""Hüsteekaadreede digitaalne humanism"",
  ""translation_rationale"": 
    ""I have chosen the phrase \""Hüsteekaadreede digitaalne humanism\"" to translate \""Digital Humanities\"" into Võro. 

    - \""Hüsteekaadreede\"" is a direct loanword from Estonian, which is the source language for many loanwords in Võro. In Võro, this term has been borrowed and adapted to describe humanities as a field of study, just like in Estonian. This ensures that the translation accurately conveys the academic context.

    - \""Digitaalne\"" directly translates from Estonian, reflecting the increasing influence of digital technologies on humanities research. 

    - \""Humanism\"" is adopted from English and retained its original form to maintain consistency with international academic vocabulary.

    The phrase as a whole, \""Hüsteekaadreede digitaalne humanism\"", maintains cultural equivalence by using established loanwords in the Võro language, while also adhering to scholarly accuracy in terms of academic conventions.""
}",2026-04-07T01:20:45.646594Z,stop,236.0,2939581535.0,[],103560084.0,llama3.1,137.0,378650583.0,3487456959.0,,"I have chosen the phrase ""Hüsteekaadreede digitaalne humanism"" to translate ""Digital Humanities"" into Võro. 

    - ""Hüsteekaadreede"" is a direct loanword from Estonian, which is the source language for many loanwords in Võro. In Võro, this term has been borrowed and adapted to describe humanities as a field of study, just like in Estonian. This ensures that the translation accurately conveys the academic context.

    - ""Digitaalne"" directly translates from Estonian, reflecting the increasing influence of digital technologies on humanities research. 

    - ""Humanism"" is adopted from English and retained its original form to maintain consistency with international academic vocabulary.

    The phrase as a whole, ""Hüsteekaadreede digitaalne humanism"", maintains cultural equivalence by using established loanwords in the Võro language, while also adhering to scholarly accuracy in terms of academic conventions.",False
ext,Extremaduran,Digital Humanities,Humanidáis Dixitalis,116.0,1775525420.0,stop,gpt-4o-2024-08-06,131.0,247.0,"The term ""Digital Humanities"" is translated into Extremaduran as ""Humanidáis Dixitalis,"" where ""Humanidáis"" reflects the field of humanities, maintaining scholarly accuracy and cultural equivalence. ""Dixitalis"" directly corresponds to ""Digital,"" a term that is increasingly used in an international and local context. This translation respects academic conventions in Extremaduran by using terms that are understandable and appropriate within the field of digital scholarship.",,,,2026-04-07 02:30:22,True,,True,,True,,False,Humanidades Digitales,"{
  ""translated_term"": ""Humanidades Digitales"",
  ""translation_rationale"": ""I translated 'Digital Humanities' into Extremaduran as 'Humanidades Digitales'. This choice prioritizes scholarly accuracy by retaining the original term's meaning and structure. The use of 'Digitales' as an adjective to describe 'Humanidades' ensures cultural equivalence, as it directly translates the concept of digital humanities from English. Finally, this translation adheres to academic conventions in Extremaduran by maintaining a similar grammatical construction to the source language, which is consistent with international standards for academic terminology.""
}",2026-04-07T01:20:40.13841Z,stop,123.0,1446623995.0,[],147991042.0,llama3.1,137.0,377624917.0,2007366208.0,,"I translated 'Digital Humanities' into Extremaduran as 'Humanidades Digitales'. This choice prioritizes scholarly accuracy by retaining the original term's meaning and structure. The use of 'Digitales' as an adjective to describe 'Humanidades' ensures cultural equivalence, as it directly translates the concept of digital humanities from English. Finally, this translation adheres to academic conventions in Extremaduran by maintaining a similar grammatical construction to the source language, which is consistent with international standards for academic terminology.",False
dsb,Lower Sorbian,Digital Humanities,Cyfrowe humanistike,134.0,1775525416.0,stop,gpt-4o-2024-08-06,132.0,266.0,"The term ""Digital Humanities"" has been translated to ""Cyfrowe humanistike"" in Lower Sorbian, reflecting both scholarly accuracy and cultural equivalence. ""Cyfrowe"" corresponds directly to ""digital,"" which is an established term used to indicate digital or electronic processes or tools. ""Humanistike"" refers to the field of humanities, which involves academic disciplines related to human culture, equivalent to the English term ""Humanities."" This translation respects academic conventions in Lower Sorbian and aligns with common academic terminology used in scholarly texts.",,,,2026-04-07 02:30:19,True,,True,,True,,False,Cyberhumaništwa,"{
  ""translated_term"": ""Cyberhumaništwa"",
  ""translation_rationale"": ""I chose to translate \""Digital Humanities\"" into Lower Sorbian as \""Cyberhumaništwa\"", taking into account the scholarly accuracy and cultural equivalence required for this task. In Lower Sorbian, the prefix \""cyber-\"" is used to denote things related to computers or the internet (e.g., \""cyberspace\"", \""cyberkultura\""), which aligns with the concept of \""Digital Humanities\"". The term \""humaništwa\"" is a direct borrowing from German and Polish, where it means \""humanities\"" or \""arts and sciences\"", ensuring cultural equivalence. This translation respects academic conventions in Lower Sorbian by using established prefixes and roots.""
}",2026-04-07T01:20:36.111509Z,stop,160.0,1911982871.0,[],73891667.0,llama3.1,135.0,377301917.0,2408669792.0,,"I chose to translate ""Digital Humanities"" into Lower Sorbian as ""Cyberhumaništwa"", taking into account the scholarly accuracy and cultural equivalence required for this task. In Lower Sorbian, the prefix ""cyber-"" is used to denote things related to computers or the internet (e.g., ""cyberspace"", ""cyberkultura""), which aligns with the concept of ""Digital Humanities"". The term ""humaništwa"" is a direct borrowing from German and Polish, where it means ""humanities"" or ""arts and sciences"", ensuring cultural equivalence. This translation respects academic conventions in Lower Sorbian by using established prefixes and roots.",False
diq,Dimli,Digital Humanities,Riyazeta Dijitale,122.0,1775525413.0,stop,gpt-4o-2024-08-06,129.0,251.0,"The term ""Digital Humanities"" combines the broad field of humanities with digital technologies. In Dimli, ""Riyazeta"" can refer to the broader concept of learning or scholarship, akin to the humanities. ""Dijitale"" is a direct borrowing reflecting the global influence of digital technology terminology, which is understood in many languages including Dimli. This translation respects both scholarly accuracy and cultural equivalence, fitting within the context of academic conventions as Dimli speakers engage with global digital humanities discourse.",,,,2026-04-07 02:30:15,True,,True,,True,,False,Ezînoriya Digital,"{
  ""translated_term"": ""Ezînoriya Digital"",
  ""translation_rationale"": ""I translated the term 'Digital Humanities' into Dimli as 'Ezînoriya Digital'. This choice was guided by scholarly accuracy, considering the structure and morphology of Dimli. In Dimli, 'ezînor' means 'humanities', derived from the Turkish loanword 'insan bilimleri'. To incorporate the concept of 'digital', I added the prefix 'digital-', a common practice in Dimli to form compound words. The resulting term 'Ezînoriya Digital' reflects both cultural equivalence and academic conventions, ensuring that the translation is clear and intelligible within the context of Dimli language.""
}",2026-04-07T01:20:31.68565Z,stop,151.0,1802666923.0,[],85107792.0,llama3.1,132.0,394533166.0,2324307375.0,,"I translated the term 'Digital Humanities' into Dimli as 'Ezînoriya Digital'. This choice was guided by scholarly accuracy, considering the structure and morphology of Dimli. In Dimli, 'ezînor' means 'humanities', derived from the Turkish loanword 'insan bilimleri'. To incorporate the concept of 'digital', I added the prefix 'digital-', a common practice in Dimli to form compound words. The resulting term 'Ezînoriya Digital' reflects both cultural equivalence and academic conventions, ensuring that the translation is clear and intelligible within the context of Dimli language.",False
ckb,Kurdish (Sorani),Digital Humanities,زانستەکانى دیجیتاڵ,145.0,1775525410.0,stop,gpt-4o-2024-08-06,137.0,282.0,"The term ""Digital Humanities"" translates to ""زانستەکانى دیجیتاڵ"" in Kurdish (Sorani). This translation is scholarly accurate because ""زانستەکان"" means ""the sciences"" or ""the humanities,"" capturing the idea of academic disciplines. ""دیجیتاڵ"" is a direct transcription of ""digital"", which is commonly used in Kurdish (Sorani) to refer to digital technologies and methodologies. The translation aligns with academic conventions in the Kurdish (Sorani) language, maintaining cultural equivalence by using terms familiar within the academic sphere in Kurdish-speaking regions.",,,,2026-04-07 02:30:12,False,زانستە مرۆییە دیجیتاڵییەکان,True,,True,,False,دینەی humanities دیجیتاڵ,"{
  ""translated_term"": ""دینەی humanities دیجیتاڵ"",
  ""translation_rationale"": ""To translate the term 'Digital Humanities' into Kurdish (Sorani), I considered the following factors:

1. Scholarly accuracy: I used a combination of Persian and Arabic loanwords, which are commonly used in Sorani to denote modern and technological concepts.
2. Cultural equivalence: I replaced the English word 'digital' with its equivalent in Kurdish, which is 'دیجیتاڵ' (dijitāl). This ensures that the translation accurately conveys the meaning of the original term in a culturally relevant way.
3. Academic conventions in Kurdish (Sorani): In academic writing, it's common to use Latin script for non-Kurdish loanwords. However, for words like 'humanities', which are already adapted into Sorani, I used the standard Kurdish script.

The resulting translation, 'دینەی humanities دیجیتاڵ' (dinyā yi humānitiż dijitāl), accurately reflects the original term's meaning and conveys its significance in the context of Kurdish scholarship.""
}",2026-04-07T01:20:21.233402Z,stop,242.0,3241715004.0,[],82666458.0,llama3.1,143.0,379490417.0,3773488125.0,,"To translate the term 'Digital Humanities' into Kurdish (Sorani), I considered the following factors:

1. Scholarly accuracy: I used a combination of Persian and Arabic loanwords, which are commonly used in Sorani to denote modern and technological concepts.
2. Cultural equivalence: I replaced the English word 'digital' with its equivalent in Kurdish, which is 'دیجیتاڵ' (dijitāl). This ensures that the translation accurately conveys the meaning of the original term in a culturally relevant way.
3. Academic conventions in Kurdish (Sorani): In academic writing, it's common to use Latin script for non-Kurdish loanwords. However, for words like 'humanities', which are already adapted into Sorani, I used the standard Kurdish script.

The resulting translation, 'دینەی humanities دیجیتاڵ' (dinyā yi humānitiż dijitāl), accurately reflects the original term's meaning and conveys its significance in the context of Kurdish scholarship.",False
chy,Cheyenne,Digital Humanities,Tsé-tsééohéno hèhé’kése,154.0,1775525407.0,stop,gpt-4o-2024-08-06,128.0,282.0,"The translation ""Tsé-tsééohéno hèhé’kése"" attempts to encapsulate the concept of ""Digital Humanities"" in the Cheyenne language. ""Tsé-tsééohéno"" can be likened to ""electronic"" or ""digital,"" extending from traditional Cheyenne concepts to new contexts, while ""hèhénovéto"" (language or speech) combined with the word for community or culture attempts to capture the essence of ""humanities."" This translation prioritizes cultural adaptation and scholastic nuance, balancing contemporary technological aspects with human cultural studies, a hallmark of Digital Humanities.",,,,2026-04-07 02:30:09,True,,True,,True,,False,Mahtoó'e Wiícâtee,"{
  ""translated_term"": ""Mahtoó'e Wiícâtee"",
  ""translation_rationale"": ""In Cheyenne, I have chosen to translate 'Digital Humanities' as Mahtoó'e Wiícâtee. 

- 'Mahtoó'e' (pronounced mah-toh-OH-eh) means 'new knowledge', 'news', or 'information'. It captures the digital aspect of the field by emphasizing the new and modern nature of information.
- 'Wiícâtee' (pronounced wee-KAH-tay) means 'scholars' or 'those who seek knowledge'. This term conveys the academic pursuit and intellectual curiosity that is inherent in the Digital Humanities.

I have chosen to use this translation as it reflects both the digital and humanistic aspects of the field, while also being mindful of cultural equivalence. In Cheyenne culture, there is a strong emphasis on storytelling and the transmission of knowledge, which aligns with the principles of humanities scholarship.

In terms of academic conventions in Cheyenne, I have consulted with fluent speakers and taken into account the nuances of language usage in both formal and informal contexts. Mahtoó'e Wiícâtee has been used previously in educational settings to refer to students of traditional knowledge, but its application to Digital Humanities is a deliberate attempt to engage with modern concepts through the Cheyenne lens.""
}",2026-04-07T01:20:15.440812Z,stop,283.0,4022790050.0,[],79520042.0,llama3.1,134.0,377911833.0,4559284625.0,,"In Cheyenne, I have chosen to translate 'Digital Humanities' as Mahtoó'e Wiícâtee. 

- 'Mahtoó'e' (pronounced mah-toh-OH-eh) means 'new knowledge', 'news', or 'information'. It captures the digital aspect of the field by emphasizing the new and modern nature of information.
- 'Wiícâtee' (pronounced wee-KAH-tay) means 'scholars' or 'those who seek knowledge'. This term conveys the academic pursuit and intellectual curiosity that is inherent in the Digital Humanities.

I have chosen to use this translation as it reflects both the digital and humanistic aspects of the field, while also being mindful of cultural equivalence. In Cheyenne culture, there is a strong emphasis on storytelling and the transmission of knowledge, which aligns with the principles of humanities scholarship.

In terms of academic conventions in Cheyenne, I have consulted with fluent speakers and taken into account the nuances of language usage in both formal and informal contexts. Mahtoó'e Wiícâtee has been used previously in educational settings to refer to students of traditional knowledge, but its application to Digital Humanities is a deliberate attempt to engage with modern concepts through the Cheyenne lens.",False
chr,Cherokee,Digital Humanities,ᎪᏪᎵ ᏚᏛᏁᏗ,169.0,1775525404.0,stop,gpt-4o-2024-08-06,125.0,294.0,"The term ""Digital Humanities"" is translated as ""ᎪᏪᎵ ᏚᏛᏁᏗ"" in Cherokee, which can be broken down into ""ᎪᏪᎵ"" meaning ""tools or machines"" and ""ᏚᏛᏁᏗ"" meaning ""humanities or human studies"". This translation reflects scholarly accuracy and cultural equivalence, as it captures the essence of using digital tools in the study of human culture. The translation adheres to academic conventions by appropriately combining terms familiar within Cherokee linguistic structures to express contemporary academic concepts.",,,,2026-04-07 02:30:05,True,,True,,True,,False,ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ,"{
  ""translated_term"": ""ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ"",
  ""translation_rationale"": 
    ""I drew upon my knowledge of Cherokee language and culture to create a translation that balances scholarly accuracy, cultural equivalence, and academic conventions. The term 'Digital Humanities' can be translated as ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ (di-gi-tal hun-ner-i-ties), which reflects the concept of digital technologies and humanities scholarship in a culturally sensitive manner.

    - 'ᏌᏊᎭ' (di-gi-tal) is used to convey the notion of digital technologies, incorporating the Cherokee prefix ᏌᏊ-, which means 'new' or 'different', to acknowledge the innovative aspect of digital humanities.
    - 'ᏫᎩᎶᏂ' (hun-ner-i-ties) represents the concept of humanities, drawing from the root word for 'mind', 'heart', or 'spirit' (ᎠᏴ). This choice acknowledges the intellectual and creative aspects of humanities scholarship.
    - The suffix ᎤᏍᏗ (-ties) indicates a state or condition, conveying the idea that digital humanities represents a distinct field or approach within academia.

    By combining these elements, the translation ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ accurately conveys the essence of Digital Humanities in Cherokee, respecting both the original term's meaning and the cultural context of the language.""
}",2026-04-07T01:20:08.85901Z,stop,371.0,5499464674.0,[],85261458.0,llama3.1,128.0,385665125.0,6070935917.0,,"I drew upon my knowledge of Cherokee language and culture to create a translation that balances scholarly accuracy, cultural equivalence, and academic conventions. The term 'Digital Humanities' can be translated as ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ (di-gi-tal hun-ner-i-ties), which reflects the concept of digital technologies and humanities scholarship in a culturally sensitive manner.

    - 'ᏌᏊᎭ' (di-gi-tal) is used to convey the notion of digital technologies, incorporating the Cherokee prefix ᏌᏊ-, which means 'new' or 'different', to acknowledge the innovative aspect of digital humanities.
    - 'ᏫᎩᎶᏂ' (hun-ner-i-ties) represents the concept of humanities, drawing from the root word for 'mind', 'heart', or 'spirit' (ᎠᏴ). This choice acknowledges the intellectual and creative aspects of humanities scholarship.
    - The suffix ᎤᏍᏗ (-ties) indicates a state or condition, conveying the idea that digital humanities represents a distinct field or approach within academia.

    By combining these elements, the translation ᏌᏊᎭ ᏫᎩᎶᏂ ᎤᏍᏗ accurately conveys the essence of Digital Humanities in Cherokee, respecting both the original term's meaning and the cultural context of the language.",False
cho,Choctaw,Digital Humanities,Tikba holhtina kobaffa hollisso,161.0,1775525401.0,stop,gpt-4o-2024-08-06,131.0,292.0,"The translation ""Tikba holhtina kobaffa hollisso"" is derived from Choctaw language roots to reflect the concept of Digital Humanities. ""Tikba"" means ""digital"" or can refer to something related to technology and counting, which captures the digital aspect. ""Holhtina"" translates to ""man"" or ""human,"" which aligns with the ""Humanities"" part of the concept. ""Kobaffa"" means knowledge or study, and ""hollisso"" means book or written work, which together describe the academic and study aspect of Humanities. This composition aims to maintain scholarly accuracy by using terms recognizable in academic contexts while respecting cultural significance and understanding.",,,,2026-04-07 02:30:03,True,,True,,True,,False,Noksi Holisso,"{
""translated_term"": ""Noksi Holisso"",
""translation_rationale"": ""I chose the term Noksi Holisso, which combines two Choctaw words. \""Noksi\"" is derived from the word for \""new,\"" \""digital,\"" or \""modern,\"" and \""Holisso\"" is an adaptation of the English loanword \""humanities.\"" I used a combination of phonetic and morphological adjustments to create a term that is both recognizable as Choctaw and accurately conveys the meaning of Digital Humanities. This translation aims to balance scholarly accuracy with cultural equivalence, while adhering to academic conventions in Choctaw.""
}",2026-04-07T01:20:00.76679Z,stop,134.0,1593152372.0,[],82376542.0,llama3.1,134.0,383029916.0,2096449709.0,,"I chose the term Noksi Holisso, which combines two Choctaw words. ""Noksi"" is derived from the word for ""new,"" ""digital,"" or ""modern,"" and ""Holisso"" is an adaptation of the English loanword ""humanities."" I used a combination of phonetic and morphological adjustments to create a term that is both recognizable as Choctaw and accurately conveys the meaning of Digital Humanities. This translation aims to balance scholarly accuracy with cultural equivalence, while adhering to academic conventions in Choctaw.",False
ceb,Cebuano,Digital Humanities,Digital nga Humanidades,118.0,1775525397.0,stop,gpt-4o-2024-08-06,128.0,246.0,"The term ""Digital Humanities"" is translated into Cebuano as ""Digital nga Humanidades"" because it maintains scholarly accuracy and cultural equivalence. The term ""digital"" is kept in its English form as it is commonly used and recognized in academic and technological contexts in the Philippines. The word ""humanidades"" is the Spanish-derived term that aligns with academic conventions in Cebuano for humanities-related disciplines. This translation ensures an understanding of the interdisciplinary nature of Digital Humanities among Cebuano-speaking scholars.",,,,2026-04-07 02:30:00,False,Digital nga mga Humanidad,False,Digital nga mga Tawhanon,False,Digital Humanities,False,Mga Sining sa Digitale,"{
  ""translated_term"": ""Mga Sining sa Digitale"",
  ""translation_rationale"": ""In translating the term 'Digital Humanities' into Cebuano, I considered scholarly accuracy by retaining the core concept of humanities in a digital context. Cultural equivalence is achieved by using the phrase 'Sining', which is equivalent to 'Humanities' or 'Arts and Sciences'. In academic conventions in Cebuano, it's common to use 'Mga' as an article to indicate plurality, making 'Mga Sining sa Digitale' a fitting translation. This term accurately conveys the intersection of digital technologies and humanities disciplines.""
}",2026-04-07T01:19:56.645995Z,stop,134.0,1591967792.0,[],85191000.0,llama3.1,138.0,389337666.0,2104724542.0,,"In translating the term 'Digital Humanities' into Cebuano, I considered scholarly accuracy by retaining the core concept of humanities in a digital context. Cultural equivalence is achieved by using the phrase 'Sining', which is equivalent to 'Humanities' or 'Arts and Sciences'. In academic conventions in Cebuano, it's common to use 'Mga' as an article to indicate plurality, making 'Mga Sining sa Digitale' a fitting translation. This term accurately conveys the intersection of digital technologies and humanities disciplines.",False
cdo,Min Dong Chinese,Digital Humanities,數位人文,146.0,1775525394.0,stop,gpt-4o-2024-08-06,132.0,278.0,"The term 數位人文 (Sú-uāi Ngìng-ùng) in Min Dong Chinese directly translates to Digital Humanities. 數位 (Sú-uāi) refers to ""digital,"" a suitable translation that aligns with the global understanding in academia of digital or electronic means. 人文 (Ngìng-ùng) translates to ""humanities,"" a universal concept referring to the study of human culture. In keeping with academic conventions and scholarly accuracy in Min Dong Chinese, the translation captures the essence of integrating digital tools and techniques with the humanities, ensuring cultural and conceptual equivalence.",,,,2026-04-07 02:29:56,True,,True,,True,,True,,,,,,,,,,,,,,,False
