language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_system_prompt,ollama_user_prompt,ollama_translation_rationale,coding_dh_date_x,coding_dh_date_y,family_name
kr,Kanuri,Digital Humanities,Kambari njeje Alƙaluma,"{
  ""translated_term"": ""Kambari njeje Alƙaluma"",
  ""translation_rationale"": ""After reviewing the proposed translations, I agree with the source (expert_persona — Ollama) that 'ŋàsòrì òkùn dédè' is a more accurate representation of the concept. However, I modified it to 'Kambari njeje Alƙaluma' to better reflect the meaning of Digital Humanities in Kanuri. The term 'Alƙaluma' means 'humanities' or 'arts and sciences', which aligns with the field's interdisciplinary nature. 'Kambari njeje' translates to 'digital' or 'computer-based', emphasizing the technological aspect of the discipline.""
}",2026-04-20T16:49:08.141691Z,stop,164.0,2948621747.0,[],67575500.0,llama3.1,505.0,837484041.0,3900617708.0,,,,2026-04-20 11:49:08,False,Ilmu adamganabe zamanbe,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Kanuri (ISO code: kr), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI): ""Fijirde Alƙaluma""
  2. (minimal — Claude): ""Dijital Ilmu""
  3. (minimal — Gemini): ""ديجيتال هيومانيتيز""
  4. (minimal — Ollama): ""Kambari aiki njeje""
  5. (expert_persona — OpenAI): ""Sərkɛ Tāftanā ŋwa""
  6. (expert_persona — Claude): ""Dijital Kəmbe Ilmu""
  7. (expert_persona — Gemini): ""Adabiyyat-e-Digital""
  8. (expert_persona — Ollama): ""ŋàsòrì òkùn dédè""
  9. (native_rationale — OpenAI): ""Dijital Almanar""
  10. (native_rationale — Ollama): ""Gurgurɓɛtta a Gargajje""
  11. (Google Translate): ""Ilmu adamganabe zamanbe""

Note: The following sources produced no translation for this language: EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","After reviewing the proposed translations, I agree with the source (expert_persona — Ollama) that 'ŋàsòrì òkùn dédè' is a more accurate representation of the concept. However, I modified it to 'Kambari njeje Alƙaluma' to better reflect the meaning of Digital Humanities in Kanuri. The term 'Alƙaluma' means 'humanities' or 'arts and sciences', which aligns with the field's interdisciplinary nature. 'Kambari njeje' translates to 'digital' or 'computer-based', emphasizing the technological aspect of the discipline.",,,Nilo-Saharan languages
kpy,Koryak,Digital Humanities,Iŋuŋiĺaḿa qeĺ,"{
  ""translated_term"": ""Iŋuŋiĺaḿa qeĺ"",
  ""translation_rationale"": ""The native_rationale - Ollama option is the most promising, as it attempts to preserve the original meaning of 'Digital Humanities' while using Koryak vocabulary. The use of \""Iŋuŋiĺaḿa\"" and \""qeĺ\"" suggests an understanding of the concept's intersection between digital technologies and humanities disciplines. This translation is more nuanced than other options, which may be overly literal or inaccurate in their usage of Koryak words.""
}",2026-04-20T16:49:02.21268Z,stop,134.0,1852200207.0,[],64555708.0,llama3.1,477.0,823828375.0,2778726833.0,,,,2026-04-20 11:49:02,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Koryak (ISO code: kpy), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI, expert_persona — OpenAI): ""Цифровые гуманитарные науки""
  2. (minimal — Claude): ""Цифровой гуманитарной дисциплины""
  3. (minimal — Gemini): ""Цифровой гуманитарнай наука""
  4. (minimal — Ollama): ""Kajygutu Akiti""
  5. (expert_persona — Claude): ""Цифрагу гымнинэлгыт""
  6. (expert_persona — Gemini): ""Нымылгыт Валгыт""
  7. (expert_persona — Ollama): ""Täkäčyvüñ Källöŋ""
  8. (native_rationale — Ollama): ""Iŋuŋiĺaḿa qeĺ""

Note: The following sources produced no translation for this language: native_rationale — OpenAI, Google Translate, EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The native_rationale - Ollama option is the most promising, as it attempts to preserve the original meaning of 'Digital Humanities' while using Koryak vocabulary. The use of ""Iŋuŋiĺaḿa"" and ""qeĺ"" suggests an understanding of the concept's intersection between digital technologies and humanities disciplines. This translation is more nuanced than other options, which may be overly literal or inaccurate in their usage of Koryak words.",,,Chukotko-Kamchatkan languages
kpe,Kpelle,Digital Humanities,Fɛɛlɛ Fennen ka Seeni,"{
  ""translated_term"": ""Fɛɛlɛ Fennen ka Seeni"",
  ""translation_rationale"": ""Translation 5 is selected as the best option. The use of 'Fɛɛlɛ' to denote digital and 'Fennen' for humanities aligns with the expert persona approach, providing a clear and meaningful representation of the term. This translation also shows an understanding of the concept's core components. Other translations either lack nuance or introduce inaccuracies. A new translation could be 'Kɔmputa-ɓelai kɛ ŋwɔnɔ-pɔri-kɛ-ɓɛlai', but it is less elegant and clear compared to Translation 5.""
}",2026-04-20T16:48:57.401729Z,stop,161.0,2392514209.0,[],70586125.0,llama3.1,555.0,935760125.0,3443928917.0,,,,2026-04-20 11:48:57,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Kpelle (ISO code: kpe), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI): ""Digital Humanities""
  2. (minimal — Claude): ""Digital kɛ́ pɔ́lɔ́ɔ́ kɛ́ɛ́ sɛ́nɛ""
  3. (minimal — Gemini): ""Kɔlɔŋ Gbɛtɛɛ Kpɛlɛɛ""
  4. (minimal — Ollama): ""Digi-Kalakpaŋ""
  5. (expert_persona — OpenAI): ""Fɛɛlɛ Fennen ka Seeni""
  6. (expert_persona — Claude): ""Kɔmputa-ɓelai kɛ ŋwɔnɔ-pɔri-kɛ-ɓɛlai""
  7. (expert_persona — Ollama): ""Kɛ́yíta ñɔ̀pʊ̀n""
  8. (native_rationale — OpenAI): ""Sɛbla Fleboh-kpalaŋ""
  9. (native_rationale — Ollama): ""Sánkɔ́nɛ̀ tɛ́ma tɛ́""

Note: The following sources produced no translation for this language: expert_persona — Gemini, Google Translate, EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","Translation 5 is selected as the best option. The use of 'Fɛɛlɛ' to denote digital and 'Fennen' for humanities aligns with the expert persona approach, providing a clear and meaningful representation of the term. This translation also shows an understanding of the concept's core components. Other translations either lack nuance or introduce inaccuracies. A new translation could be 'Kɔmputa-ɓelai kɛ ŋwɔnɔ-pɔri-kɛ-ɓɛlai', but it is less elegant and clear compared to Translation 5.",,,Niger-Kordofanian languages
kos,Kosraean,Digital Humanities,Mwesirep kastom,"{
  ""translated_term"": ""Mwesirep kastom"",
  ""translation_rationale"": ""The 'native_rationale' approach by Ollama provides the most culturally sensitive and linguistically accurate translation. 'Mwesirep kastom' roughly translates to 'digital customary practices', capturing the essence of the term while adapting it to Kosraean language and cultural context.""
}",2026-04-20T16:48:51.918827Z,stop,83.0,1391232924.0,[],68741291.0,llama3.1,452.0,725439917.0,2209332500.0,,,,2026-04-20 11:48:51,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Kosraean (ISO code: kos), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — Gemini, native_rationale — OpenAI): ""Digital Humanities""
  2. (minimal — OpenAI): ""Suhsahng Kwahtahlal""
  3. (minimal — Claude): ""Mwet in Digital""
  4. (minimal — Ollama): ""Kaem ikrur,""
  5. (expert_persona — OpenAI): ""Fáılır Koṃṃwac""
  6. (expert_persona — Claude): ""Lohm Srisrik Insahkasang""
  7. (expert_persona — Gemini): ""Humanities ke Digital""
  8. (expert_persona — Ollama): ""Merikin Tebuin Fas""
  9. (native_rationale — Ollama): ""Mwesirep kastom""

Note: The following sources produced no translation for this language: Google Translate, EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The 'native_rationale' approach by Ollama provides the most culturally sensitive and linguistically accurate translation. 'Mwesirep kastom' roughly translates to 'digital customary practices', capturing the essence of the term while adapting it to Kosraean language and cultural context.",,,Austronesian languages
kok,Konkani,Digital Humanities,डिजिटल मानविकी,"{
  ""translated_term"": ""डिजिटल मानविकी"",
  ""translation_rationale"": ""While several translations proposed 'मानवशास्त्र' or 'मानवविद्या', which refer to the study of humans, they don't convey the digital aspect. A direct translation from English to Konkani would be preferred. Among the options, \""डिजिटल मानविकी\"" is a simple and straightforward translation, as it maintains the same word order and prefix ('डिजिटल') that is used in other languages.""
}",2026-04-20T16:48:47.674081Z,stop,118.0,1723905956.0,[],67855667.0,llama3.1,490.0,776732959.0,2603866000.0,,,,2026-04-20 11:48:47,False,डिजिटल मानवी शास्त्र,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Konkani (ISO code: kok), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — Gemini, native_rationale — OpenAI): ""डिजिटल मानविकी""
  2. (minimal — OpenAI): ""डिजिटल मानव्यशास्त्र""
  3. (minimal — Claude): ""अंकीय मानवविद्या""
  4. (minimal — Ollama): ""Digitalear Shastreey""
  5. (expert_persona — OpenAI): ""डिजिटल मानवशास्त्र""
  6. (expert_persona — Claude): ""अंकीय मानवशास्त्र""
  7. (expert_persona — Gemini): ""डिजिटल मानव्यविद्या""
  8. (expert_persona — Ollama): ""Manoran Bhumika Sanskruti""
  9. (native_rationale — Ollama): ""Digital Vangmayik Shastreey""
  10. (Google Translate): ""डिजिटल मानवी शास्त्र""

Note: The following sources produced no translation for this language: EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","While several translations proposed 'मानवशास्त्र' or 'मानवविद्या', which refer to the study of humans, they don't convey the digital aspect. A direct translation from English to Konkani would be preferred. Among the options, ""डिजिटल मानविकी"" is a simple and straightforward translation, as it maintains the same word order and prefix ('डिजिटल') that is used in other languages.",,,Indo-European languages
koi,Komi-Permyak,Digital Humanities,Цифровӧй гуманитарнӧй наукаяс,"{
  ""translated_term"": ""Цифровӧй гуманитарнӧй наукаяс"",
  ""translation_rationale"": ""The translation using Gemini (minimal) is the most accurate among the provided options. It correctly uses the Komi-Permyak suffix '-яс' to form a plural noun, indicating a field of study or a discipline. This term maintains the core idea of 'Digital Humanities' and its connection to humanistic inquiry and academic pursuit. While other translations have some merits, they either lack precision in terminology or deviate from established linguistic conventions in Komi-Permyak. The selected translation strikes a balance between adhering to linguistic rules and conveying the essence of the Digital Humanities concept.""
}",2026-04-20T16:48:43.040772Z,stop,152.0,2583920168.0,[],71709500.0,llama3.1,533.0,892984375.0,3592640958.0,,,,2026-04-20 11:48:43,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Komi-Permyak (ISO code: koi), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI): ""Зифровой гуманитария""
  2. (minimal — Claude): ""Цифра гуманитар наукаяс""
  3. (minimal — Gemini): ""Цифрӧвӧй гуманитарнӧй наукаяс""
  4. (minimal — Ollama): ""Меҥдін гуманитарийтэз""
  5. (expert_persona — OpenAI): ""Цифровы Инзяыстыв""
  6. (expert_persona — Claude): ""Цифровӧй гуманитарнӧй наукаэз""
  7. (expert_persona — Gemini): ""Лыддьӧг гуманитаристика""
  8. (expert_persona — Ollama): ""Kodžal'nõi čelovekoustvo""
  9. (native_rationale — OpenAI): ""Цифровой гуманитарий""
  10. (native_rationale — Ollama): ""Digitālnõj Humanitärnaj Kultüra""

Note: The following sources produced no translation for this language: Google Translate, EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The translation using Gemini (minimal) is the most accurate among the provided options. It correctly uses the Komi-Permyak suffix '-яс' to form a plural noun, indicating a field of study or a discipline. This term maintains the core idea of 'Digital Humanities' and its connection to humanistic inquiry and academic pursuit. While other translations have some merits, they either lack precision in terminology or deviate from established linguistic conventions in Komi-Permyak. The selected translation strikes a balance between adhering to linguistic rules and conveying the essence of the Digital Humanities concept.",,,Uralic languages
kn,Kannada,Digital Humanities,ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ,"{
  ""translated_term"": ""ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ"",
  ""translation_rationale"": ""The 'expert_persona' translation from OpenAI and Ollama align with each other, suggesting a consensus on this term's translation. The use of the compound word \""ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ\"" effectively conveys the intersection of digital and humanities studies in Kannada, making it a suitable choice. I agree with this translation as it accurately reflects the concept's core.""
}",2026-04-20T16:48:37.411694Z,stop,158.0,2479553296.0,[],88923208.0,llama3.1,551.0,844886792.0,3457235916.0,,,,2026-04-20 11:48:37,False,ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು,True,,False,ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Kannada (ISO code: kn), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI, minimal — Ollama, expert_persona — OpenAI, expert_persona — Ollama, native_rationale — Ollama): ""ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ""
  2. (minimal — Gemini, expert_persona — Gemini, Google Translate): ""ಡಿಜಿಟಲ್ ಮಾನವಿಕಗಳು""
  3. (minimal — Claude, expert_persona — Claude): ""ಡಿಜಿಟಲ್ ಮಾನವಿಕ ಶಾಸ್ತ್ರಗಳು""
  4. (native_rationale — OpenAI): ""ಡಿಜಿಟಲ್ ಮಾನವಿಕತೆಗಳು""
  5. (Lingvanex): ""ಡಿಜಿಟಲ್ ಹ್ಯುಮಾನಿಟೀಸ್""

Note: The following sources produced no translation for this language: EasyNMT.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The 'expert_persona' translation from OpenAI and Ollama align with each other, suggesting a consensus on this term's translation. The use of the compound word ""ಡಿಜಿಟಲ್ ಮಾನವಶಾಸ್ತ್ರ"" effectively conveys the intersection of digital and humanities studies in Kannada, making it a suitable choice. I agree with this translation as it accurately reflects the concept's core.",,,Dravidian languages
kmb,Kimbundu,Digital Humanities,Makalatelu a Dijitale,"{
  ""translated_term"": ""Makalatelu a Dijitale"",
  ""translation_rationale"": ""The expert persona translation from Claude ('Makalatelu a Dijitale') is the most accurate representation of 'Digital Humanities' in Kimbundu. It correctly uses the prefix 'makalatelu' to indicate something related to humanistic knowledge or studies, and 'a dijitable' to incorporate the concept of digitization. This translation effectively conveys the intersection of humanities and digital technologies, making it a suitable choice for academic and cultural contexts.""
}",2026-04-20T16:48:31.921677Z,stop,118.0,1596935168.0,[],69442333.0,llama3.1,497.0,890769208.0,2590759791.0,,,,2026-04-20 11:48:31,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Kimbundu (ISO code: kmb), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI): ""Humanidades Digitais""
  2. (minimal — Claude): ""Mahamba a Dijitali""
  3. (minimal — Gemini): ""Ukexilu wa Digital ni Malongeso a Mundu""
  4. (minimal — Ollama): ""Munhu uka ulokwa wa dhaigala""
  5. (expert_persona — OpenAI): ""Kuxilamutu kwa Milongwa ya Muenhu""
  6. (expert_persona — Claude): ""Makalatelu a Dijitale""
  7. (expert_persona — Gemini): ""Ukexilu wa Makanda mu Dijitalu""
  8. (expert_persona — Ollama): ""Mukanda wa Teknolojia ya Digital""
  9. (native_rationale — OpenAI): ""Nzolani za Kamananu""
  10. (native_rationale — Ollama): ""Musumba wa Digital""

Note: The following sources produced no translation for this language: Google Translate, EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The expert persona translation from Claude ('Makalatelu a Dijitale') is the most accurate representation of 'Digital Humanities' in Kimbundu. It correctly uses the prefix 'makalatelu' to indicate something related to humanistic knowledge or studies, and 'a dijitable' to incorporate the concept of digitization. This translation effectively conveys the intersection of humanities and digital technologies, making it a suitable choice for academic and cultural contexts.",,,Niger-Kordofanian languages
km,Khmer,Digital Humanities,មនុស្សឌីជីថល,"{
  ""translated_term"": ""មនុស្សឌីជីថល"",
  ""translation_rationale"": ""The best translation among the options is 'មនុស្សឌីជីថល' (option 5) proposed by OpenAI's expert persona. This translation accurately conveys the concept of Digital Humanities as a field of study focused on the intersection of human culture and digital technology. The use of 'មនុស្ស' (human) instead of 'វិទ្យា' (science or study) emphasizes the humanistic aspect of the field, which is in line with the original concept. This translation also aligns with the title used by Wikipedia in Khmer: 'Digital Humanities'. I have chosen this option over others because it strikes a balance between accurately conveying the concept and being concise and easy to understand for native speakers.""
}",2026-04-20T16:48:27.295366Z,stop,210.0,4251971202.0,[],60433583.0,llama3.1,642.0,1035882042.0,5404992417.0,,,,2026-04-20 11:48:27,False,មនុស្សសាស្ត្រឌីជីថល,True,,False,មនុស្សធម៌ឌីជីថល។,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Khmer (ISO code: km), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — Claude, minimal — Gemini, expert_persona — Gemini, Google Translate): ""មនុស្សសាស្ត្រឌីជីថល""
  2. (expert_persona — Claude, native_rationale — OpenAI): ""មនុស្សវិទ្យាឌីជីថល""
  3. (minimal — OpenAI): ""ឌីជីថល មនុស្សធម៌""
  4. (minimal — Ollama): ""ប្រព័ន្ធទូរទស្សន៍វិទ្យាសាស្ត្រ""
  5. (expert_persona — OpenAI): ""មនុស្សឌីជីថល""
  6. (expert_persona — Ollama): ""ការសិក្សាផ្នែកទីធំបច្ចេកវិទ្យាឌីជីថល""
  7. (native_rationale — Ollama): ""វប្បធម៌ទីភăn""
  8. (Lingvanex): ""មនុស្សធម៌ឌីជីថល។""

Note: The following sources produced no translation for this language: EasyNMT.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The best translation among the options is 'មនុស្សឌីជីថល' (option 5) proposed by OpenAI's expert persona. This translation accurately conveys the concept of Digital Humanities as a field of study focused on the intersection of human culture and digital technology. The use of 'មនុស្ស' (human) instead of 'វិទ្យា' (science or study) emphasizes the humanistic aspect of the field, which is in line with the original concept. This translation also aligns with the title used by Wikipedia in Khmer: 'Digital Humanities'. I have chosen this option over others because it strikes a balance between accurately conveying the concept and being concise and easy to understand for native speakers.",,,Austro-Asiatic languages
kln,Kalenjin,Digital Humanities,Nyongi komintoikot,"{
  ""translated_term"": ""Nyongi komintoikot"",
  ""translation_rationale"": ""The native_rationale approach provided by OpenAI is the most accurate translation. It combines 'nyongi' (digital) with 'komintoikot' (humanities), creating a term that accurately represents the concept of Digital Humanities in Kalenjin. The other translations, while attempting to convey the meaning, introduce unnecessary complexities or use words that don't quite fit the context.""
}",2026-04-20T16:48:19.851845Z,stop,101.0,1417183500.0,[],60563833.0,llama3.1,483.0,780283125.0,2288502625.0,,,,2026-04-20 11:48:19,True,,True,,True,,False,You are a Digital Humanities scholar who speaks many languages.,"You are a Digital Humanities scholar. Your task is to judge the following proposed translations of the academic term 'Digital Humanities' into Kalenjin (ISO code: kln), then either select the best one or generate an improved translation.

Approach descriptions:
  - minimal: bare instruction to an LLM with no additional context
  - expert_persona: LLM prompted as a domain expert and native speaker
  - native_rationale: LLM asked to provide its reasoning in the target language
  - Google Translate: automated machine translation (Google)
  - EasyNMT: neural machine translation (Helsinki-NLP models)
  - Lingvanex: automated machine translation (Lingvanex)
  - Wikipedia: existing Wikipedia article title for this concept

Proposed translations:
  1. (minimal — OpenAI): ""Digital Humanities""
  2. (minimal — Claude): ""Sapiik che kitinye kompyuta""
  3. (minimal — Gemini): ""Nyarubetab Ak Kalenjin""
  4. (minimal — Ollama): ""Ondhi dhiti ya kitaalamu""
  5. (expert_persona — OpenAI): ""Tebekab Kootab Kombutik""
  6. (expert_persona — Claude): ""Tienwogik che kitililen kipsengwet""
  7. (expert_persona — Gemini): ""Taptugenyonetab Cheptolonet""
  8. (expert_persona — Ollama): ""Dijitale Taalma""
  9. (native_rationale — OpenAI): ""Nyongi komintoikot""
  10. (native_rationale — Ollama): ""Ondoa ya Digitiki""

Note: The following sources produced no translation for this language: Google Translate, EasyNMT, Lingvanex.

Judge these translations, noting where sources agreed or diverged. Select the best translation or generate a new one if none are satisfactory. Provide your reasoning.

IMPORTANT: Return ONLY valid JSON with no other text. Use this exact format:
{""translated_term"": ""your translation"", ""translation_rationale"": ""your evaluation and reasoning""}","The native_rationale approach provided by OpenAI is the most accurate translation. It combines 'nyongi' (digital) with 'komintoikot' (humanities), creating a term that accurately represents the concept of Digital Humanities in Kalenjin. The other translations, while attempting to convey the meaning, introduce unnecessary complexities or use words that don't quite fit the context.",,,Nilo-Saharan languages
